"","sire","dam","id","loci","n.loci","LLRpair","LLRdam","LLRsire","dam.batch","sire.batch","Fertilization_pairs"
"29","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J14-pH8.bam","CM084278_1_8558512.0, CM084275_1_327388.0, CM084279_1_10156950.1, CM084278_1_22667330.1, CM084269_1_15798357.1, CM084265_1_1816564.0, CM084265_1_70597838.0, CM084276_1_37353202.1, CM084267_1_4505260.0, CM084265_1_64733395.0, CM084271_1_44134413.1, CM084268_1_50202339.0, CM084269_1_15799430.1, CM084271_1_274033.1, CM084264_1_73291573.0, CM084278_1_20736228.1, CM084265_1_71265331.1, CM084271_1_257176.0, CM084271_1_43817223.0, CM084276_1_61700.0, CM084273_1_31863596.1, CM084264_1_26773690.0, CM084271_1_26325742.1, CM084273_1_31864421.0, CM084266_1_23295283.1, CM084273_1_32683005.0, CM084274_1_6125439.0, CM084266_1_70531188.0, CM084274_1_4695204.0, CM084267_1_8687374.1, CM084269_1_47265506.0, CM084274_1_4726638.0, CM084279_1_10156950.1, CM084265_1_70609247.1, CM084264_1_8099096.0, CM084268_1_3704024.1, CM084264_1_26773690.0, CM084278_1_23542552.0, CM084277_1_36521175.0, CM084265_1_68868202.0, CM084264_1_26773648.1, CM084271_1_19934424.1, CM084278_1_23541026.0, CM084269_1_41809353.1, CM084270_1_26890196.0, CM084278_1_23541019.0, CM084268_1_3703420.0, CM084271_1_44086160.1, CM084272_1_33454573.1, CM084272_1_18193991.0","50","0.46","-0.64","-0.83","2","1","FALSE"
"30","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J13-pH8.bam","CM084267_1_6420945.0, CM084275_1_42592938.1, CM084264_1_70355068.1, CM084264_1_69287125.1, CM084266_1_70707608.1, CM084267_1_9175515.0, CM084264_1_26771547.0, CM084273_1_42287132.0, CM084277_1_36519423.0, CM084274_1_4709089.0, CM084275_1_35722051.1, CM084265_1_58487818.1, CM084277_1_5804275.0, CM084264_1_70190075.1, CM084265_1_64733351.0, CM084272_1_1307854.1, CM084269_1_1556138.0, CM084274_1_4694522.0, CM084269_1_1556132.0, CM084275_1_35720341.0, CM084274_1_4708063.0, CM084271_1_44075859.0, CM084274_1_21933138.1, CM084274_1_4795858.1, CM084275_1_39776486.0, CM084268_1_37774069.1, CM084274_1_4726638.1, CM084266_1_50301559.0, CM084269_1_1572473.1, CM084268_1_50224889.1, CM084278_1_20625152.0, CM084276_1_38773530.0, CM084266_1_68322200.1, CM084268_1_50679553.0, CM084266_1_71148884.1, CM084266_1_46766309.0, CM084272_1_1894338.0, CM084273_1_31863596.1, CM084277_1_30953078.1, CM084265_1_71265272.1, CM084264_1_72929492.0, CM084266_1_63195133.0, CM084266_1_808035.1, CM084279_1_10150695.1, CM084275_1_23104495.1, CM084274_1_3692385.0, CM084265_1_68869208.1, CM084277_1_30168398.1, CM084267_1_52896140.0, CM084269_1_15799403.0","50","0.12","0.04","-0.07","2","1","FALSE"
"31","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J48-pH8.bam","CM084278_1_20701467.1, CM084275_1_529178.0, CM084272_1_33603798.0, CM084274_1_4708733.0, CM084273_1_31864457.1, CM084275_1_25395479.0, CM084275_1_524647.0, CM084265_1_71463753.0, CM084269_1_43529904.1, CM084268_1_42024.0, CM084266_1_61737006.0, CM084266_1_64726670.1, CM084274_1_4869977.0, CM084264_1_70466147.1, CM084277_1_30611561.1, CM084274_1_4695002.0, CM084279_1_32648014.1, CM084267_1_8687374.0, CM084268_1_42008.0, CM084276_1_25813397.0, CM084269_1_39737155.1, CM084266_1_69141121.0, CM084271_1_3805848.1, CM084274_1_4730081.1, CM084269_1_46689548.1, CM084264_1_26777914.0, CM084269_1_45420345.1, CM084266_1_64164269.0, CM084268_1_50693763.1, CM084269_1_1541112.1, CM084267_1_2165108.1, CM084272_1_33572878.0, CM084278_1_8558506.1, CM084278_1_279354.0, CM084266_1_66832562.0, CM084274_1_4868380.0, CM084265_1_58487819.1, CM084268_1_82245.1, CM084264_1_64269859.1, CM084269_1_15823188.1, CM084278_1_4074299.1, CM084265_1_64735166.0, CM084272_1_18194129.0, CM084269_1_40338566.1, CM084267_1_5168533.0, CM084269_1_1556132.0, CM084265_1_59221155.1, CM084266_1_57886490.1, CM084269_1_43525399.1, CM084270_1_32126728.0","50","0.11","-0.68","-0.68","1","1","TRUE"
"32","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J27-pH8.bam","CM084269_1_15799403.1, CM084268_1_1326515.0, CM084275_1_36064337.0, CM084277_1_30027539.0, CM084278_1_22664889.1, CM084274_1_4863965.0, CM084268_1_9292474.1, CM084267_1_2309126.1, CM084278_1_20736228.1, CM084275_1_524597.1, CM084265_1_72178250.0, CM084276_1_38773527.1, CM084274_1_4792351.1, CM084272_1_1894332.1, CM084278_1_20591128.0, CM084268_1_50225502.1, CM084269_1_42862803.1, CM084265_1_59221383.0, CM084274_1_4788646.1, CM084275_1_8878522.0, CM084275_1_267983.0, CM084276_1_38558653.1, CM084272_1_33453804.0, CM084269_1_35627219.1, CM084276_1_935739.1, CM084269_1_15827890.1, CM084278_1_20734513.1, CM084269_1_40451682.1, CM084265_1_65232929.0, CM084265_1_58487818.0, CM084272_1_33589893.0, CM084276_1_38271843.1, CM084265_1_65233046.0, CM084276_1_38787722.0, CM084277_1_1868384.0, CM084264_1_70355052.0, CM084264_1_73309406.0, CM084272_1_2072732.0, CM084270_1_26890196.0, CM084264_1_26771521.0, CM084272_1_33453891.1, CM084266_1_68661534.1, CM084268_1_50224886.1, CM084279_1_161074.0, CM084264_1_6956767.0, CM084274_1_4792974.0, CM084275_1_272975.1, CM084267_1_6421422.1, CM084279_1_32652116.1, CM084275_1_39491725.1","50","0.17","-0.22","-0.6","2","1","FALSE"
"33","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J7-pH8.bam","CM084274_1_4769088.1, CM084265_1_64765147.0, CM084267_1_6421227.0, CM084265_1_60316111.1, CM084268_1_3691693.1, CM084266_1_67235326.0, CM084272_1_33617991.0, CM084278_1_20689098.1, CM084275_1_39776618.1, CM084269_1_47265457.1, CM084279_1_1064862.1, CM084275_1_8878521.0, CM084265_1_64733351.1, CM084271_1_337313.1, CM084266_1_68883042.1, CM084278_1_8558506.0, CM084266_1_63468226.1, CM084272_1_18191738.1, CM084276_1_38558585.0, CM084268_1_9292527.0, CM084267_1_13261464.0, CM084276_1_38271843.1, CM084274_1_3691349.0, CM084269_1_1549398.0, CM084276_1_1856094.1, CM084271_1_3819764.1, CM084273_1_31862042.1, CM084276_1_935645.0, CM084267_1_8118559.1, CM084269_1_40338566.0, CM084266_1_68478650.1, CM084267_1_50993881.0, CM084265_1_68074592.0, CM084267_1_699428.0, CM084276_1_37352348.0, CM084279_1_32650016.1, CM084271_1_3823416.0, CM084279_1_32640566.1, CM084271_1_19655909.1, CM084274_1_4795858.1, CM084267_1_832165.1, CM084276_1_37987466.1, CM084264_1_69870962.1, CM084279_1_1063045.0, CM084269_1_12905597.0, CM084267_1_51000137.0, CM084276_1_714435.0, CM084264_1_73926180.0, CM084275_1_524647.0, CM084272_1_33606995.0","50","0.18","-0.24","-0.26","2","1","FALSE"
"34","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F3-J29-pH8.bam","CM084264_1_71721959.0, CM084272_1_18194995.1, CM084268_1_2832740.0, CM084276_1_4238165.0, CM084275_1_25393266.0, CM084265_1_68074364.0, CM084265_1_1062071.1, CM084275_1_40706380.0, CM084264_1_34297313.0, CM084277_1_30505565.0, CM084273_1_32698908.1, CM084272_1_33452076.0, CM084270_1_13944196.0, CM084278_1_22667331.0, CM084266_1_64723748.1, CM084266_1_70400406.1, CM084265_1_64586069.1, CM084269_1_1558041.1, CM084274_1_21933138.0, CM084276_1_38797638.0, CM084269_1_1572991.1, CM084278_1_20695466.0, CM084266_1_69625521.1, CM084273_1_32683023.0, CM084275_1_39491725.1, CM084266_1_23295949.0, CM084268_1_50681648.0, CM084265_1_70609247.0, CM084278_1_22660266.1, CM084274_1_11619978.1, CM084278_1_16773822.0, CM084265_1_64581822.0, CM084266_1_23295283.0, CM084266_1_68960355.0, CM084264_1_65408.0, CM084266_1_69085566.1, CM084271_1_257149.0, CM084272_1_18188802.1, CM084276_1_38785504.1, CM084266_1_69806294.1, CM084269_1_15806965.0, CM084267_1_728194.1, CM084277_1_30168106.1, CM084270_1_39395914.0, CM084274_1_41688609.1, CM084266_1_69051092.0, CM084279_1_161176.0, CM084266_1_57888961.0, CM084265_1_68072879.0, CM084265_1_72071374.1","50","0.24","-0.4","-0.3","2","1","FALSE"
"35","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F3-J44-pH8.bam","CM084279_1_32917232.0, CM084267_1_48167433.0, CM084275_1_23095265.0, CM084276_1_1852865.1, CM084269_1_1567360.0, CM084264_1_2740171.0, CM084264_1_73311149.0, CM084268_1_1326636.0, CM084279_1_1070298.0, CM084266_1_62462208.1, CM084276_1_38287449.1, CM084278_1_29698392.0, CM084268_1_2696122.0, CM084265_1_72368298.0, CM084271_1_44104300.1, CM084269_1_43527808.0, CM084271_1_37244938.1, CM084279_1_992716.0, CM084268_1_22932623.1, CM084277_1_30642880.1, CM084271_1_274096.1, CM084271_1_12812951.0, CM084268_1_50682932.0, CM084279_1_32640625.1, CM084277_1_36521569.0, CM084264_1_70188213.1, CM084274_1_4869825.0, CM084278_1_4074311.0, CM084275_1_39776646.1, CM084264_1_74721251.0, CM084275_1_39776469.1, CM084264_1_64487818.0, CM084274_1_4708745.0, CM084266_1_70707506.1, CM084278_1_5144637.1, CM084275_1_400276.1, CM084265_1_68807625.0, CM084272_1_33597692.0, CM084264_1_6956767.1, CM084274_1_4795058.0, CM084265_1_72991915.0, CM084265_1_71825876.0, CM084279_1_10157014.0, CM084265_1_1229890.1, CM084270_1_8444572.1, CM084264_1_34294476.0, CM084269_1_15828545.0, CM084266_1_65298589.1, CM084279_1_1512885.0, CM084274_1_4686932.1","50","0.82","-0.58","-1.12","3","1","FALSE"
"36","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F3-J41-pH8.bam","CM084277_1_1868384.1, CM084275_1_120808.0, CM084279_1_1196450.0, CM084264_1_72054047.0, CM084278_1_23540735.0, CM084274_1_4709636.1, CM084272_1_1894332.1, CM084279_1_32640622.0, CM084275_1_529161.1, CM084264_1_6151084.1, CM084271_1_760000.0, CM084279_1_32666436.1, CM084266_1_69793931.1, CM084272_1_1726223.1, CM084264_1_73152528.1, CM084269_1_46694331.1, CM084271_1_44077305.1, CM084264_1_64487845.0, CM084266_1_69623581.1, CM084278_1_20600197.1, CM084265_1_71925452.0, CM084276_1_38775936.1, CM084278_1_8558512.0, CM084278_1_20625152.1, CM084269_1_47255820.0, CM084264_1_70188206.0, CM084267_1_9176202.0, CM084274_1_4863917.0, CM084271_1_43868201.0, CM084279_1_32917232.0, CM084265_1_71925452.0, CM084265_1_68808047.0, CM084273_1_31865817.0, CM084272_1_33497675.1, CM084265_1_73060812.0, CM084265_1_59221301.1, CM084270_1_19464672.0, CM084279_1_32973101.1, CM084271_1_1054026.1, CM084269_1_1555094.0, CM084277_1_30505565.0, CM084265_1_1062161.0, CM084275_1_23095308.1, CM084265_1_60313980.1, CM084276_1_38785557.0, CM084279_1_32640564.0, CM084265_1_68869496.0, CM084265_1_59221281.0, CM084264_1_74183870.0, CM084267_1_6420828.0","50","0.4","-0.85","-0.92","2","1","FALSE"
"37","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F3-J18-pH8.bam","CM084267_1_11257220.1, CM084265_1_959807.0, CM084267_1_52092638.0, CM084278_1_16767353.1, CM084272_1_43331300.0, CM084269_1_1567834.0, CM084270_1_47077479.1, CM084271_1_337322.1, CM084271_1_218835.0, CM084265_1_72368258.1, CM084274_1_4709089.0, CM084277_1_30505565.1, CM084274_1_5028288.1, CM084268_1_82411.0, CM084271_1_30532481.0, CM084276_1_38960928.1, CM084268_1_50681637.0, CM084274_1_5028288.1, CM084265_1_69913707.0, CM084267_1_30270830.0, CM084271_1_379052.0, CM084270_1_4751817.1, CM084275_1_524647.0, CM084276_1_25813397.1, CM084269_1_1572473.0, CM084274_1_34977132.1, CM084264_1_74191538.1, CM084267_1_52896264.0, CM084265_1_24898734.1, CM084269_1_1555094.1, CM084265_1_64784798.1, CM084276_1_1510348.1, CM084274_1_4686932.1, CM084267_1_52591726.0, CM084267_1_6421241.1, CM084277_1_35287266.1, CM084276_1_37353202.0, CM084268_1_28845855.0, CM084264_1_63760.1, CM084264_1_66561935.0, CM084269_1_42862779.1, CM084264_1_70391024.1, CM084266_1_62460055.1, CM084271_1_44090310.1, CM084277_1_10417520.1, CM084276_1_1856082.1, CM084267_1_2081902.0, CM084264_1_69539449.1, CM084265_1_71796300.0, CM084271_1_39686056.0","50","0.37","-0.36","-0.09","2","1","FALSE"
"38","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J28-pH8.bam","CM084265_1_65268038.0, CM084264_1_61227529.0, CM084264_1_73349423.0, CM084277_1_36521175.0, CM084268_1_2696122.0, CM084267_1_832157.1, CM084272_1_36474231.1, CM084274_1_4861946.0, CM084271_1_257113.1, CM084264_1_75278300.1, CM084278_1_20732805.0, CM084268_1_49721854.0, CM084278_1_23536520.0, CM084278_1_20861266.1, CM084268_1_42008.1, CM084271_1_43860456.1, CM084264_1_69298657.1, CM084268_1_18512752.0, CM084265_1_72074244.0, CM084278_1_23541775.1, CM084277_1_30027539.1, CM084275_1_66811.0, CM084276_1_38775924.0, CM084270_1_47076329.0, CM084267_1_6421555.0, CM084271_1_218843.0, CM084265_1_73060812.0, CM084265_1_65204740.0, CM084269_1_1567360.0, CM084273_1_31864421.1, CM084265_1_71899680.0, CM084268_1_50202339.1, CM084273_1_32698886.0, CM084274_1_4788621.0, CM084276_1_1856639.1, CM084271_1_3820313.0, CM084271_1_760000.0, CM084266_1_69625511.0, CM084264_1_70466152.1, CM084267_1_6420853.1, CM084276_1_4238176.1, CM084273_1_31862397.1, CM084276_1_25807604.0, CM084275_1_40519747.0, CM084265_1_66143640.1, CM084275_1_40519747.0, CM084266_1_65347078.0, CM084269_1_47255758.1, CM084271_1_44104300.1, CM084267_1_50993981.0","50","0.46","-0.53","-0.79","1","1","TRUE"
"39","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J13-pH8.bam","CM084265_1_73061223.1, CM084266_1_57882581.0, CM084265_1_66141834.0, CM084267_1_2652515.1, CM084272_1_1596808.0, CM084270_1_4920911.1, CM084266_1_38532344.1, CM084269_1_1567498.1, CM084274_1_4694494.1, CM084268_1_50739238.1, CM084266_1_70940178.0, CM084279_1_649298.1, CM084278_1_23540722.1, CM084275_1_25400810.0, CM084266_1_58087784.1, CM084273_1_31862649.1, CM084269_1_35642171.0, CM084265_1_64969584.0, CM084268_1_50681546.1, CM084271_1_44075859.0, CM084275_1_529192.0, CM084265_1_71794444.0, CM084267_1_48167385.0, CM084266_1_57888582.0, CM084276_1_54402.0, CM084278_1_31960635.1, CM084273_1_42253151.1, CM084271_1_379011.1, CM084267_1_30270830.0, CM084268_1_3699701.1, CM084278_1_32252661.1, CM084269_1_46688972.1, CM084268_1_28845513.1, CM084279_1_32652220.0, CM084273_1_31862197.1, CM084266_1_59802398.0, CM084268_1_45574.0, CM084274_1_42859583.0, CM084269_1_4636404.1, CM084272_1_2073150.1, CM084268_1_3695260.1, CM084266_1_71148884.0, CM084268_1_14768218.0, CM084267_1_6421475.1, CM084279_1_31409239.1, CM084271_1_37237149.0, CM084265_1_65233017.0, CM084276_1_20157233.0, CM084266_1_67097920.0, CM084264_1_26773690.0","50","0.16","-0.32","0.23","2","1","FALSE"
"40","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F3-J35-pH8.bam","CM084279_1_32917232.1, CM084271_1_19655878.0, CM084278_1_23541053.0, CM084268_1_28845823.0, CM084279_1_32640622.1, CM084274_1_4793445.1, CM084274_1_4808183.0, CM084272_1_33452069.0, CM084278_1_20623588.1, CM084264_1_73309412.0, CM084265_1_70594980.0, CM084278_1_23541019.0, CM084266_1_57882606.0, CM084264_1_73926180.0, CM084270_1_12307511.0, CM084270_1_4751856.1, CM084275_1_39774878.0, CM084272_1_33623932.0, CM084266_1_23294618.1, CM084274_1_4773524.0, CM084279_1_10147284.0, CM084277_1_29780894.1, CM084276_1_37353162.0, CM084279_1_33759487.0, CM084274_1_4726244.0, CM084274_1_4796888.1, CM084275_1_1304750.0, CM084268_1_18512798.0, CM084267_1_51167077.0, CM084264_1_72054053.1, CM084272_1_1894276.0, CM084272_1_23644236.1, CM084264_1_75338734.1, CM084268_1_49735217.0, CM084265_1_68869214.0, CM084275_1_2509958.1, CM084264_1_68688988.1, CM084278_1_22645215.0, CM084270_1_8242296.1, CM084266_1_65571765.0, CM084277_1_30611561.1, CM084267_1_2652523.0, CM084272_1_33453804.1, CM084267_1_8687423.0, CM084267_1_51242797.0, CM084266_1_68659872.0, CM084275_1_36064332.1, CM084271_1_30532473.0, CM084267_1_51000174.1, CM084279_1_32640564.1","50","0.35","-0.06","-0.29","1","1","TRUE"
"41","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J21-pH8.bam","CM084273_1_32683023.0, CM084272_1_18170845.0, CM084264_1_70466179.1, CM084266_1_61737006.0, CM084264_1_74800272.0, CM084272_1_33453891.1, CM084271_1_274096.0, CM084265_1_71795197.0, CM084270_1_10496921.1, CM084264_1_69902963.1, CM084265_1_68074364.0, CM084266_1_71166449.1, CM084264_1_72011634.0, CM084265_1_60316158.0, CM084278_1_20867809.1, CM084265_1_68808156.0, CM084268_1_3703420.1, CM084278_1_20630020.1, CM084265_1_68072879.0, CM084270_1_10496921.0, CM084266_1_57888563.1, CM084271_1_290001.0, CM084272_1_1883699.1, CM084272_1_36474234.1, CM084265_1_64784798.0, CM084265_1_71831292.1, CM084266_1_46766307.1, CM084268_1_1326648.1, CM084273_1_42287254.1, CM084264_1_6990362.1, CM084265_1_69381455.0, CM084268_1_3261991.1, CM084277_1_30026693.0, CM084269_1_1556132.0, CM084274_1_4727166.0, CM084273_1_42252907.0, CM084273_1_31862314.0, CM084276_1_38961028.0, CM084268_1_28845446.1, CM084278_1_20689098.0, CM084276_1_20157067.1, CM084276_1_38772835.0, CM084269_1_43525271.0, CM084269_1_40338578.0, CM084269_1_1567498.1, CM084278_1_16774412.0, CM084273_1_31862312.1, CM084271_1_3818665.1, CM084266_1_1230887.1, CM084265_1_68074364.0","50","0.24","-0.31","-0.41","1","1","TRUE"
"42","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J3-pH8.bam","CM084265_1_73061223.1, CM084266_1_57882581.0, CM084265_1_66141834.0, CM084267_1_2652515.1, CM084272_1_1596808.0, CM084270_1_4920911.1, CM084266_1_38532344.1, CM084269_1_1567498.1, CM084274_1_4694494.1, CM084268_1_50739238.1, CM084266_1_70940178.0, CM084279_1_649298.1, CM084278_1_23540722.1, CM084275_1_25400810.0, CM084266_1_58087784.1, CM084273_1_31862649.1, CM084269_1_35642171.0, CM084265_1_64969584.0, CM084268_1_50681546.1, CM084271_1_44075859.0, CM084275_1_529192.0, CM084265_1_71794444.0, CM084267_1_48167385.0, CM084266_1_57888582.0, CM084276_1_54402.0, CM084278_1_31960635.1, CM084273_1_42253151.1, CM084271_1_379011.1, CM084267_1_30270830.0, CM084268_1_3699701.1, CM084278_1_32252661.1, CM084269_1_46688972.1, CM084268_1_28845513.1, CM084279_1_32652220.0, CM084273_1_31862197.1, CM084266_1_59802398.0, CM084268_1_45574.0, CM084274_1_42859583.0, CM084269_1_4636404.1, CM084272_1_2073150.1, CM084268_1_3695260.1, CM084266_1_71148884.0, CM084268_1_14768218.0, CM084267_1_6421475.1, CM084279_1_31409239.1, CM084271_1_37237149.0, CM084265_1_65233017.0, CM084276_1_20157233.0, CM084266_1_67097920.0, CM084264_1_26773690.0","50","0.46","-0.73","-0.15","2","1","FALSE"
"43","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J8-pH8.bam","CM084265_1_50947034.1, CM084265_1_70980049.0, CM084272_1_18194192.0, CM084264_1_70174668.1, CM084274_1_4686943.0, CM084264_1_71189798.1, CM084269_1_41809353.0, CM084271_1_3821125.1, CM084269_1_4635071.1, CM084270_1_15641798.1, CM084268_1_49735217.0, CM084264_1_71816897.0, CM084277_1_30611561.0, CM084270_1_39395913.1, CM084264_1_74995015.1, CM084268_1_37774069.1, CM084264_1_61227529.0, CM084274_1_4863917.0, CM084274_1_3688102.1, CM084274_1_4788646.0, CM084278_1_20689091.1, CM084267_1_51242798.1, CM084264_1_2738113.1, CM084271_1_344491.0, CM084267_1_6421243.1, CM084274_1_4694190.1, CM084273_1_31862179.1, CM084264_1_2737867.0, CM084268_1_2832731.1, CM084268_1_50681646.0, CM084277_1_18535878.0, CM084269_1_1577748.1, CM084272_1_1894340.0, CM084266_1_58087797.1, CM084268_1_50321964.1, CM084276_1_771556.1, CM084276_1_20157320.0, CM084265_1_1118701.1, CM084277_1_5804551.1, CM084266_1_23295992.0, CM084276_1_25975836.0, CM084265_1_71796271.1, CM084266_1_68659587.1, CM084269_1_45238132.1, CM084266_1_66485296.0, CM084266_1_69095441.0, CM084276_1_25809481.0, CM084265_1_71925176.1, CM084264_1_72117233.0, CM084270_1_42348997.1","50","0.2","-0.48","-0.55","1","1","TRUE"
"44","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J47-pH8.bam","CM084272_1_33452076.0, CM084269_1_15828548.0, CM084266_1_50301498.0, CM084265_1_64733351.1, CM084265_1_71800566.1, CM084264_1_66439654.1, CM084272_1_1891482.0, CM084266_1_68910397.0, CM084264_1_72054055.0, CM084270_1_9408158.1, CM084265_1_65322123.1, CM084268_1_1508040.1, CM084269_1_1567129.1, CM084266_1_68919262.1, CM084274_1_4862951.1, CM084271_1_44134607.0, CM084273_1_42253159.1, CM084274_1_4709089.1, CM084269_1_43525214.1, CM084275_1_675783.1, CM084271_1_3818665.1, CM084279_1_32665186.1, CM084265_1_14403401.0, CM084270_1_19464591.1, CM084266_1_58087892.1, CM084276_1_1847190.1, CM084268_1_22932625.1, CM084273_1_31866816.0, CM084272_1_33503437.1, CM084269_1_1567848.0, CM084279_1_1070264.0, CM084272_1_18191744.1, CM084279_1_1063031.0, CM084278_1_23547493.0, CM084273_1_31863596.1, CM084264_1_61167140.1, CM084264_1_64269859.1, CM084277_1_30168398.1, CM084277_1_17835716.1, CM084267_1_8118654.0, CM084275_1_328861.0, CM084271_1_43868149.1, CM084271_1_11500058.0, CM084267_1_2908982.0, CM084265_1_70597838.0, CM084268_1_28845789.1, CM084274_1_4709671.0, CM084271_1_7137856.1, CM084274_1_4727318.1, CM084268_1_28851913.0","50","0.46","-0.37","-0.42","1","1","TRUE"
"45","adapter_trim.F2-B12-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F3-J19-pH8.bam","CM084267_1_52591576.0, CM084279_1_1073128.1, CM084279_1_1072351.1, CM084279_1_1196450.0, CM084266_1_68322173.1, CM084265_1_19670958.0, CM084269_1_45280043.1, CM084265_1_71899674.1, CM084274_1_12659015.0, CM084270_1_2585592.1, CM084264_1_70188213.0, CM084278_1_20701768.0, CM084275_1_25388888.1, CM084279_1_929045.1, CM084272_1_33453804.1, CM084276_1_38558690.1, CM084264_1_66561935.1, CM084268_1_2720906.1, CM084264_1_66561935.0, CM084267_1_4505260.0, CM084266_1_71166448.0, CM084275_1_524597.0, CM084274_1_4867255.1, CM084268_1_50219223.0, CM084272_1_1704404.0, CM084264_1_34300494.1, CM084279_1_31068246.0, CM084276_1_1500414.0, CM084270_1_4920904.0, CM084265_1_72368298.0, CM084274_1_4694967.0, CM084266_1_57889035.0, CM084266_1_71148883.0, CM084272_1_11675308.1, CM084272_1_33462360.1, CM084269_1_4628639.1, CM084276_1_4238165.0, CM084274_1_4862951.0, CM084277_1_30027552.1, CM084276_1_38970482.0, CM084265_1_71925486.0, CM084269_1_12903174.0, CM084268_1_28845509.1, CM084271_1_19656061.1, CM084268_1_2720906.1, CM084265_1_70800987.1, CM084264_1_8112672.0, CM084269_1_43523950.0, CM084269_1_1567133.1, CM084274_1_4686943.0","50","0.11","-0.82","-0.73","1","1","TRUE"
"46","adapter_trim.F2-B16-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F3-J5-pH8.bam","CM084271_1_44075859.0, CM084269_1_43525341.0, CM084272_1_33572878.1, CM084267_1_2652518.0, CM084272_1_33597692.1, CM084273_1_32698906.1, CM084267_1_5830233.1, CM084271_1_3805848.0, CM084275_1_66834.0, CM084269_1_43529904.1, CM084269_1_1567834.1, CM084274_1_4708043.0, CM084279_1_1073400.1, CM084269_1_1567462.0, CM084265_1_72178250.1, CM084274_1_21933150.0, CM084269_1_15812958.1, CM084275_1_20000990.0, CM084274_1_4798805.1, CM084278_1_20733311.1, CM084274_1_4869791.1, CM084275_1_19996655.1, CM084264_1_73886234.0, CM084276_1_38775924.0, CM084266_1_69315495.1, CM084264_1_74721232.1, CM084272_1_18170761.1, CM084277_1_29208395.0, CM084277_1_28144351.0, CM084267_1_727876.1, CM084278_1_15228737.1, CM084275_1_40706385.0, CM084279_1_161041.0, CM084264_1_73931025.1, CM084266_1_23296704.0, CM084264_1_69861955.1, CM084271_1_19655927.1, CM084269_1_46688972.1, CM084265_1_39553350.1, CM084272_1_1596710.1, CM084264_1_70174612.0, CM084279_1_1079183.1, CM084274_1_11694583.1, CM084279_1_32665186.1, CM084277_1_29208310.1, CM084272_1_43469474.1, CM084269_1_15828546.0, CM084264_1_72118697.1, CM084278_1_23554760.0, CM084275_1_23095308.0","50","0.13","-0.52","-0.56","2","3","FALSE"
