"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"30","adapter_trim.F3-J59-pH7.bam","adapter_trim.F2-B16-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.37","4","3","FALSE","CM084264_1_72011674.1, CM084271_1_1052214.1, CM084276_1_38072621.1, CM084265_1_71820726.1, CM084269_1_4626408.0, CM084274_1_42859637.0, CM084274_1_4795112.1, CM084278_1_16774023.0, CM084264_1_70182851.0, CM084276_1_37352422.0, CM084264_1_69303594.1, CM084264_1_70174613.0, CM084279_1_32644251.1, CM084268_1_22040366.0, CM084271_1_44090307.0, CM084275_1_39776646.0, CM084268_1_2720940.1, CM084274_1_4730081.1, CM084266_1_69141202.0, CM084278_1_5144752.0, CM084275_1_8878522.1, CM084265_1_70977429.0, CM084273_1_31862179.0, CM084267_1_2653040.1, CM084264_1_26773650.1, CM084265_1_59221309.0, CM084272_1_33623932.0, CM084265_1_69915221.0, CM084279_1_31065250.1, CM084269_1_15813374.0, CM084274_1_4796079.1, CM084274_1_5120654.1, CM084272_1_18188700.1, CM084274_1_4863175.1, CM084268_1_3702289.0, CM084266_1_69095439.0, CM084273_1_42253151.1, CM084267_1_699277.0, CM084267_1_699428.1, CM084277_1_30027539.1, CM084265_1_69381534.0, CM084264_1_61167131.0, CM084266_1_69141117.1, CM084270_1_39395973.0, CM084275_1_675849.0, CM084268_1_49719639.0, CM084271_1_379009.0, CM084274_1_4723640.1, CM084275_1_25388529.1, CM084266_1_57886823.0"
"31","adapter_trim.F3-J61-pH7.bam","adapter_trim.F2-B4-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.5","2","3","FALSE","CM084272_1_44059306.1, CM084278_1_20623588.0, CM084277_1_5803909.1, CM084264_1_70471566.1, CM084279_1_929045.1, CM084278_1_23554765.1, CM084268_1_24031433.1, CM084278_1_22644747.1, CM084271_1_44190489.0, CM084276_1_12399731.1, CM084264_1_72075482.0, CM084272_1_27414394.0, CM084278_1_5142968.0, CM084274_1_21933035.1, CM084274_1_4862014.0, CM084278_1_31960662.1, CM084266_1_57882486.0, CM084271_1_19655964.0, CM084278_1_14913766.1, CM084266_1_50301503.0, CM084264_1_7131437.1, CM084277_1_30611511.0, CM084278_1_20591212.0, CM084266_1_69723117.0, CM084270_1_8444546.0, CM084272_1_33571757.0, CM084273_1_31863691.0, CM084268_1_50739136.0, CM084271_1_43860456.1, CM084271_1_44105575.1, CM084271_1_19655939.1, CM084268_1_1326643.1, CM084269_1_1549398.1, CM084265_1_59221275.0, CM084278_1_22667307.0, CM084265_1_794877.1, CM084276_1_2855799.1, CM084269_1_45238238.0, CM084265_1_791018.1, CM084269_1_15828545.1, CM084267_1_6420929.0, CM084276_1_1510330.0, CM084270_1_46588167.0, CM084267_1_5165671.1, CM084268_1_50792945.0, CM084265_1_46089462.0, CM084275_1_8878532.1, CM084269_1_1526868.1, CM084264_1_72054205.1, CM084273_1_31864457.1"
"32","adapter_trim.F3-J86-pH7.bam","adapter_trim.F2-B7-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.3","3","3","TRUE","CM084272_1_33453891.0, CM084275_1_327911.0, CM084265_1_61648598.0, CM084277_1_4875753.1, CM084265_1_72091635.1, CM084265_1_59220865.0, CM084275_1_312849.1, CM084271_1_43860460.0, CM084267_1_51248425.1, CM084264_1_34293009.0, CM084266_1_71319410.1, CM084275_1_35722051.1, CM084277_1_30168106.1, CM084266_1_23296704.0, CM084265_1_71926735.1, CM084267_1_13229742.0, CM084266_1_59364074.0, CM084276_1_2855915.1, CM084271_1_19656025.1, CM084274_1_4709636.1, CM084273_1_31862042.1, CM084268_1_22932611.0, CM084274_1_21933150.0, CM084275_1_400262.1, CM084268_1_2717677.0, CM084264_1_69902963.1, CM084267_1_52591726.0, CM084270_1_8242350.1, CM084264_1_2740285.1, CM084277_1_30168102.1, CM084265_1_68786095.1, CM084277_1_29781980.1, CM084269_1_4636404.0, CM084275_1_66834.0, CM084267_1_2081902.0, CM084268_1_3691160.1, CM084269_1_47265482.1, CM084275_1_267983.0, CM084275_1_40519747.1, CM084273_1_7839210.1, CM084270_1_9408158.1, CM084274_1_4788669.1, CM084278_1_15228688.1, CM084274_1_4726242.0, CM084271_1_30532481.1, CM084267_1_4505260.0, CM084269_1_1526871.0, CM084266_1_68960407.1, CM084279_1_31073085.0, CM084274_1_3691349.1"
"33","adapter_trim.F3-J65-pH7.bam","adapter_trim.F2-B7-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.33","3","3","TRUE","CM084264_1_8099092.1, CM084278_1_14913766.1, CM084267_1_1134553.0, CM084267_1_6418250.0, CM084266_1_58087045.1, CM084279_1_16586120.1, CM084276_1_38787722.0, CM084271_1_44104310.0, CM084268_1_298828.0, CM084267_1_52112064.0, CM084277_1_30611511.0, CM084271_1_44104300.1, CM084268_1_1326636.1, CM084278_1_20679238.0, CM084276_1_38773525.0, CM084268_1_49719731.0, CM084275_1_25395462.1, CM084274_1_3691349.1, CM084271_1_274033.1, CM084277_1_29782029.1, CM084269_1_15823421.0, CM084272_1_33453891.1, CM084266_1_69623581.1, CM084264_1_72011674.0, CM084269_1_43525214.1, CM084276_1_20157325.1, CM084271_1_3820313.1, CM084276_1_38285696.0, CM084275_1_312842.0, CM084265_1_68798214.0, CM084270_1_39395894.0, CM084271_1_274110.1, CM084270_1_4920935.0, CM084265_1_65322091.1, CM084264_1_70466154.0, CM084277_1_30027550.0, CM084267_1_11257220.1, CM084264_1_73283219.0, CM084271_1_43860456.1, CM084275_1_40519747.0, CM084274_1_4686943.1, CM084275_1_23083662.0, CM084265_1_73061282.1, CM084268_1_50679518.0, CM084271_1_44091708.0, CM084268_1_49735243.0, CM084267_1_2309126.0, CM084278_1_20701467.0, CM084276_1_38772835.1, CM084266_1_63167162.1"
"34","adapter_trim.F3-J81-pH7.bam","adapter_trim.F2-B7-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.85","3","4","FALSE","CM084266_1_58102684.1, CM084271_1_26325707.1, CM084269_1_15823106.1, CM084266_1_69095439.0, CM084273_1_7839417.1, CM084264_1_74800272.1, CM084272_1_36474242.0, CM084276_1_62244.1, CM084268_1_50225470.0, CM084269_1_15798267.0, CM084279_1_1196441.0, CM084267_1_6421241.0, CM084268_1_3704020.0, CM084266_1_70396245.1, CM084271_1_43851333.0, CM084264_1_69287134.1, CM084264_1_69287336.1, CM084279_1_23112955.0, CM084271_1_44077319.1, CM084267_1_700054.1, CM084276_1_12399731.0, CM084275_1_675849.1, CM084265_1_72368147.0, CM084271_1_19655226.1, CM084265_1_70589365.0, CM084271_1_3823416.0, CM084277_1_30168102.0, CM084272_1_1894340.1, CM084270_1_47076365.1, CM084267_1_9176202.0, CM084272_1_33578227.0, CM084274_1_4708735.0, CM084267_1_13229666.0, CM084272_1_18194957.1, CM084275_1_39776646.0, CM084276_1_2841302.0, CM084276_1_38558604.0, CM084275_1_35720346.1, CM084265_1_64585921.1, CM084276_1_1625258.0, CM084271_1_30532401.0, CM084265_1_70594980.0, CM084274_1_4709650.0, CM084274_1_6125560.0, CM084271_1_43851366.1, CM084277_1_30629891.1, CM084266_1_63468218.0, CM084274_1_43090783.1, CM084268_1_49735217.1, CM084267_1_8118559.1"
"35","adapter_trim.F3-J53-pH7.bam","adapter_trim.F2-B18-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.43","3","4","FALSE","CM084275_1_39491731.1, CM084266_1_67097920.0, CM084271_1_379032.0, CM084270_1_1391764.1, CM084269_1_43524691.0, CM084265_1_959800.1, CM084268_1_50681648.0, CM084274_1_34977123.1, CM084270_1_42348997.0, CM084270_1_9408158.1, CM084265_1_976180.1, CM084266_1_69085644.0, CM084266_1_68882944.1, CM084276_1_38539342.0, CM084265_1_61648596.1, CM084270_1_10495951.0, CM084265_1_64784798.0, CM084278_1_281214.1, CM084264_1_72011674.1, CM084274_1_4785921.0, CM084274_1_3688102.0, CM084264_1_34291216.0, CM084274_1_21933035.1, CM084265_1_1118730.0, CM084272_1_9070882.0, CM084264_1_8112672.1, CM084266_1_62460058.0, CM084264_1_69903182.1, CM084278_1_20625152.0, CM084266_1_66483880.1, CM084271_1_44090328.0, CM084278_1_23542543.0, CM084277_1_36521569.0, CM084271_1_43868179.1, CM084269_1_45238132.0, CM084269_1_46692120.0, CM084271_1_3822772.1, CM084265_1_70595159.1, CM084266_1_70707515.1, CM084273_1_10424357.0, CM084265_1_71800566.0, CM084278_1_20689091.0, CM084278_1_4074392.1, CM084268_1_22040366.1, CM084279_1_32640622.1, CM084267_1_2426156.1, CM084266_1_64164380.0, CM084275_1_42592955.1, CM084271_1_37237146.0, CM084265_1_72074244.0"
"36","adapter_trim.F3-J87-pH7.bam","adapter_trim.F2-B12-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.43","3","4","FALSE","CM084266_1_65309860.1, CM084279_1_10150313.1, CM084265_1_64784798.1, CM084264_1_70391024.1, CM084276_1_1510330.0, CM084279_1_32665186.0, CM084266_1_68884692.1, CM084274_1_4792130.1, CM084265_1_64581822.0, CM084269_1_39737147.0, CM084276_1_25809512.1, CM084268_1_2832742.0, CM084266_1_57882079.1, CM084264_1_70175539.0, CM084272_1_1883699.1, CM084264_1_72011674.0, CM084264_1_69271980.1, CM084268_1_50225498.0, CM084264_1_34294469.1, CM084272_1_1891463.0, CM084271_1_257149.1, CM084269_1_15823100.0, CM084275_1_25388559.0, CM084275_1_312961.1, CM084274_1_4863872.1, CM084275_1_39502406.0, CM084268_1_42089.0, CM084268_1_49533758.0, CM084264_1_61167202.0, CM084271_1_10301938.1, CM084272_1_1891434.0, CM084279_1_10150313.1, CM084266_1_66377784.1, CM084264_1_68634780.1, CM084264_1_2740171.1, CM084270_1_15641821.1, CM084269_1_15799403.0, CM084274_1_12659113.1, CM084270_1_42355495.1, CM084264_1_2740285.0, CM084274_1_4788621.0, CM084265_1_65204740.1, CM084265_1_68868202.1, CM084277_1_4875961.1, CM084268_1_1508049.1, CM084265_1_71925452.0, CM084278_1_281246.0, CM084271_1_290001.1, CM084278_1_22667296.0, CM084276_1_20157323.0"
"37","adapter_trim.F3-J78-pH7.bam","adapter_trim.F2-B18-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.36","3","4","FALSE","CM084264_1_72912659.0, CM084266_1_64725843.1, CM084275_1_35722060.0, CM084267_1_13226543.0, CM084270_1_39395914.1, CM084267_1_6421243.0, CM084279_1_649336.1, CM084274_1_4792243.1, CM084277_1_31027250.1, CM084265_1_790962.0, CM084279_1_1070763.1, CM084273_1_42285571.0, CM084269_1_41819713.1, CM084276_1_6150174.0, CM084268_1_50225492.1, CM084266_1_57882838.0, CM084277_1_30168380.1, CM084264_1_48147317.1, CM084276_1_1625272.0, CM084268_1_22932621.1, CM084271_1_43868201.0, CM084272_1_26336261.0, CM084275_1_39502406.1, CM084274_1_4787926.0, CM084276_1_1856905.1, CM084268_1_50200456.1, CM084266_1_64723748.1, CM084266_1_69051092.1, CM084272_1_27414381.0, CM084267_1_5165693.0, CM084268_1_4550920.1, CM084278_1_23541053.1, CM084265_1_69924624.0, CM084265_1_59221309.0, CM084269_1_15817354.1, CM084278_1_20625578.1, CM084266_1_69051080.1, CM084269_1_43528550.0, CM084265_1_59221308.1, CM084265_1_72091635.1, CM084276_1_1856654.1, CM084268_1_2832736.1, CM084268_1_24031315.0, CM084265_1_73060895.0, CM084267_1_3748455.0, CM084269_1_43524558.0, CM084275_1_39780930.1, CM084269_1_43524472.0, CM084266_1_66483880.0, CM084276_1_38117244.0"
"38","adapter_trim.F3-J96-pH7.bam","adapter_trim.F2-B12-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.15","3","4","FALSE","CM084278_1_16774023.0, CM084268_1_50216562.1, CM084276_1_38539342.1, CM084269_1_39737147.0, CM084269_1_45423025.1, CM084265_1_71925452.1, CM084265_1_58487819.1, CM084278_1_23541049.0, CM084274_1_4792092.1, CM084275_1_25397333.1, CM084269_1_1567133.0, CM084276_1_1856643.0, CM084270_1_42345710.0, CM084265_1_1816569.0, CM084268_1_50216537.0, CM084264_1_63760.1, CM084276_1_11709759.1, CM084264_1_64875158.0, CM084279_1_1070294.1, CM084269_1_45238238.1, CM084265_1_68074267.1, CM084264_1_72113815.1, CM084271_1_43812187.1, CM084275_1_25388576.0, CM084273_1_214007.1, CM084274_1_4863917.0, CM084278_1_20689080.0, CM084276_1_38773493.0, CM084269_1_15823106.0, CM084264_1_26773675.0, CM084264_1_34294476.1, CM084274_1_4694282.0, CM084273_1_31862042.0, CM084264_1_26777914.0, CM084274_1_4695205.1, CM084274_1_34977142.0, CM084265_1_72636291.0, CM084275_1_2509498.0, CM084276_1_38558602.1, CM084267_1_6418351.0, CM084274_1_4795468.0, CM084264_1_70174613.0, CM084279_1_10153273.1, CM084276_1_38539465.1, CM084270_1_4920911.1, CM084269_1_46694331.1, CM084275_1_38169338.1, CM084278_1_20734513.1, CM084267_1_2426163.0, CM084274_1_4778747.0"
"39","adapter_trim.F3-J52-pH7.bam","adapter_trim.F2-B2-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.2","1","4","FALSE","CM084267_1_52593725.1, CM084275_1_25395464.0, CM084274_1_4792092.0, CM084274_1_4695205.1, CM084264_1_73926177.0, CM084266_1_50301503.1, CM084272_1_33462360.0, CM084272_1_33503437.1, CM084265_1_68798214.0, CM084276_1_37353202.1, CM084274_1_4727151.1, CM084265_1_790976.0, CM084276_1_25813397.0, CM084264_1_73927181.0, CM084267_1_956424.1, CM084264_1_71189810.1, CM084264_1_72118697.1, CM084274_1_4796871.1, CM084276_1_38772835.1, CM084274_1_4863779.0, CM084276_1_1856888.0, CM084264_1_66439654.0, CM084264_1_61227529.0, CM084268_1_4036222.1, CM084277_1_10417524.0, CM084264_1_34294402.1, CM084264_1_70175564.0, CM084264_1_74721251.1, CM084268_1_50679518.0, CM084276_1_38072639.0, CM084279_1_31409052.0, CM084266_1_58086170.1, CM084274_1_4773546.0, CM084271_1_340905.0, CM084269_1_1567396.1, CM084275_1_328861.0, CM084267_1_50993881.1, CM084275_1_312961.0, CM084276_1_20157075.1, CM084265_1_64196855.0, CM084279_1_1196450.1, CM084270_1_19464627.0, CM084264_1_72117199.0, CM084271_1_218843.1, CM084274_1_4793445.1, CM084269_1_35627054.1, CM084274_1_4798805.1, CM084278_1_20734519.1, CM084266_1_23321830.0, CM084268_1_50739244.0"
"40","adapter_trim.F3-J75-pH7.bam","adapter_trim.F2-B19-pH7.bam","adapter_trim.F2-B8-pH7.bam","0.16","4","4","TRUE","CM084268_1_18512798.1, CM084276_1_38557410.1, CM084264_1_73300783.1, CM084265_1_8362532.1, CM084264_1_75338734.0, CM084271_1_19656061.0, CM084272_1_2928852.1, CM084266_1_65347078.0, CM084266_1_38532344.1, CM084266_1_71166435.1, CM084268_1_50693597.1, CM084274_1_4793160.1, CM084267_1_2233926.0, CM084274_1_4870202.0, CM084268_1_273292.1, CM084266_1_63195162.0, CM084266_1_71166412.0, CM084269_1_35627054.1, CM084279_1_10156984.0, CM084267_1_2309126.1, CM084277_1_31222635.0, CM084275_1_39781020.1, CM084274_1_3692385.1, CM084274_1_4793445.1, CM084266_1_23411289.0, CM084269_1_42862797.1, CM084273_1_31862787.0, CM084264_1_73927104.0, CM084265_1_24901859.1, CM084277_1_36519491.1, CM084268_1_50225351.1, CM084279_1_1070761.1, CM084272_1_33597692.0, CM084264_1_72075461.1, CM084276_1_37353162.0, CM084272_1_18188700.0, CM084268_1_2720910.0, CM084270_1_9408154.1, CM084278_1_20625154.1, CM084264_1_71816897.0, CM084278_1_20733311.1, CM084264_1_8112731.0, CM084267_1_832165.1, CM084267_1_2653040.0, CM084268_1_3710137.1, CM084275_1_661848.1, CM084264_1_73152605.1, CM084268_1_49721922.1, CM084274_1_11619945.1, CM084274_1_4773524.0"
