"","sire","dam","id","loci","n.loci","LLRpair","LLRdam","LLRsire","dam.batch","sire.batch","Fertilization_pairs"
"29","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J125-pH8.bam","CM084272_1_18188802.1, CM084271_1_43546299.0, CM084273_1_7839386.0, CM084271_1_43547024.1, CM084269_1_1556253.0, CM084279_1_32915269.0, CM084272_1_1726223.1, CM084265_1_68798214.0, CM084271_1_44090328.0, CM084279_1_32652113.1, CM084271_1_11500058.0, CM084267_1_6421475.1, CM084270_1_46587616.1, CM084274_1_4788084.1, CM084269_1_15799394.1, CM084278_1_20736228.0, CM084275_1_126552.1, CM084266_1_23411289.0, CM084273_1_31862314.1, CM084277_1_17835716.0, CM084265_1_71925202.1, CM084266_1_57889092.0, CM084274_1_4708033.0, CM084266_1_68919262.1, CM084271_1_3822736.0, CM084279_1_1073128.0, CM084264_1_6990362.1, CM084271_1_26325707.0, CM084265_1_1816578.0, CM084276_1_2857930.1, CM084274_1_4861946.1, CM084267_1_51167077.1, CM084273_1_31862649.0, CM084272_1_1704343.1, CM084264_1_70210134.1, CM084278_1_20689080.1, CM084267_1_6421632.1, CM084265_1_69924624.0, CM084264_1_34293018.0, CM084271_1_3823416.1, CM084265_1_785374.1, CM084279_1_32641182.1, CM084276_1_38558658.1, CM084279_1_1073400.0, CM084269_1_4628634.1, CM084279_1_10149534.1, CM084265_1_68806466.0, CM084275_1_319193.1, CM084265_1_73061223.0, CM084268_1_50321875.1","50","0.21","-0.53","-0.61","2","3","FALSE"
"30","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B12-pH8.bam","CM084279_1_992716.1, CM084265_1_64735421.0, CM084274_1_4788623.0, CM084269_1_35627068.0, CM084270_1_4751834.0, CM084265_1_59221383.1, CM084278_1_20732805.1, CM084266_1_68643487.1, CM084269_1_42862718.0, CM084265_1_71899674.1, CM084269_1_1563962.0, CM084264_1_6956700.1, CM084275_1_529161.0, CM084279_1_32649961.1, CM084271_1_43849246.1, CM084270_1_9411945.0, CM084270_1_47077551.0, CM084274_1_4696973.1, CM084265_1_69381619.0, CM084268_1_50323439.1, CM084276_1_4125650.0, CM084269_1_1567491.1, CM084264_1_70173615.0, CM084266_1_63468234.1, CM084279_1_32640578.0, CM084265_1_19670958.1, CM084271_1_3819548.1, CM084272_1_1584311.1, CM084277_1_30027539.1, CM084269_1_15823421.1, CM084264_1_8099092.0, CM084275_1_39774878.1, CM084269_1_4628639.0, CM084267_1_50392657.0, CM084264_1_69865995.1, CM084264_1_70471578.1, CM084278_1_20732810.0, CM084264_1_74076720.1, CM084275_1_39420927.1, CM084264_1_73927104.0, CM084266_1_57882486.1, CM084268_1_24030404.1, CM084277_1_30168398.1, CM084275_1_25395479.1, CM084275_1_1304747.1, CM084264_1_2738116.1, CM084275_1_29098652.1, CM084279_1_1063031.0, CM084273_1_31864733.1, CM084276_1_52251.0","50","0.13","-0.71","-0.68","1","3","FALSE"
"31","adapter_trim.F1-B5-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J146-pH8.bam","CM084269_1_1572991.1, CM084271_1_43860422.1, CM084270_1_42355544.0, CM084273_1_10424357.1, CM084265_1_58036330.0, CM084264_1_12084114.1, CM084265_1_72990731.1, CM084265_1_68806450.1, CM084275_1_38169321.0, CM084275_1_529178.0, CM084274_1_4795058.1, CM084267_1_9175515.1, CM084269_1_35627061.0, CM084266_1_69051090.0, CM084266_1_66383710.1, CM084271_1_3822736.1, CM084264_1_71718010.1, CM084267_1_52591726.0, CM084275_1_35717367.0, CM084271_1_19656061.0, CM084266_1_69085566.1, CM084265_1_64733351.1, CM084264_1_2740163.1, CM084264_1_70471566.1, CM084272_1_33453618.0, CM084269_1_1567360.0, CM084278_1_22664889.1, CM084266_1_57888742.0, CM084267_1_13226543.0, CM084274_1_4773486.1, CM084279_1_10147315.0, CM084279_1_1196447.1, CM084267_1_11257244.1, CM084268_1_50225498.1, CM084270_1_35204451.0, CM084266_1_70706238.1, CM084274_1_4808081.1, CM084273_1_11263082.1, CM084278_1_20858397.0, CM084265_1_1816585.1, CM084268_1_45628.1, CM084276_1_37353147.0, CM084277_1_30953045.0, CM084266_1_69314162.0, CM084266_1_58086157.0, CM084278_1_4074299.1, CM084274_1_4868385.0, CM084278_1_20858397.0, CM084264_1_64487824.0, CM084278_1_20735956.0","50","0.22","-0.26","-0.77","1","3","FALSE"
"32","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J145-pH8.bam","CM084277_1_30953057.0, CM084279_1_32915269.1, CM084272_1_23578669.1, CM084275_1_4345708.0, CM084264_1_26773649.0, CM084274_1_3691337.0, CM084270_1_19464672.1, CM084279_1_31073085.1, CM084274_1_4694558.1, CM084269_1_1526871.1, CM084276_1_38558690.1, CM084267_1_13261464.1, CM084277_1_1869733.1, CM084272_1_1596808.0, CM084276_1_38096618.0, CM084272_1_9069880.0, CM084275_1_8878509.1, CM084267_1_2426144.0, CM084269_1_47255823.0, CM084267_1_8118654.1, CM084269_1_12905590.0, CM084266_1_58102684.1, CM084266_1_67239899.1, CM084268_1_3691704.1, CM084265_1_64733351.0, CM084277_1_4875961.1, CM084271_1_44190417.1, CM084279_1_32673936.1, CM084266_1_66383611.1, CM084264_1_2737867.1, CM084267_1_51167096.0, CM084265_1_72368147.0, CM084265_1_72368163.0, CM084264_1_15064482.1, CM084269_1_15809861.0, CM084264_1_73308596.0, CM084270_1_8444572.1, CM084276_1_38773527.0, CM084272_1_1308683.0, CM084264_1_72054053.1, CM084268_1_50679570.0, CM084269_1_15820188.1, CM084272_1_33571757.1, CM084264_1_26773648.0, CM084270_1_15641798.1, CM084275_1_25395465.0, CM084265_1_65322091.1, CM084272_1_1726223.1, CM084265_1_66141834.0, CM084270_1_32126731.1","50","0.41","-0.23","-0.31","2","3, 4","FALSE"
"33","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J126-pH8.bam","CM084271_1_1034868.1, CM084265_1_46089269.1, CM084268_1_50224896.0, CM084274_1_42855649.0, CM084265_1_71265314.1, CM084267_1_6420853.0, CM084275_1_38169337.1, CM084265_1_71925203.0, CM084271_1_44104716.1, CM084265_1_71796317.0, CM084274_1_4708223.0, CM084275_1_120896.1, CM084266_1_57889035.1, CM084267_1_52776062.0, CM084273_1_31863792.1, CM084268_1_24031246.1, CM084268_1_50225498.1, CM084275_1_23083657.1, CM084275_1_35719374.0, CM084278_1_15228737.1, CM084265_1_71265272.1, CM084275_1_23083662.1, CM084276_1_59031.0, CM084272_1_33607296.0, CM084269_1_40338566.0, CM084278_1_23555170.1, CM084264_1_34301630.1, CM084267_1_11257220.1, CM084265_1_69381534.1, CM084276_1_38271843.0, CM084272_1_33462360.1, CM084267_1_2652515.1, CM084279_1_161176.1, CM084264_1_73309412.0, CM084279_1_10149628.1, CM084265_1_1118701.1, CM084265_1_1816612.1, CM084277_1_30168102.1, CM084269_1_35627219.1, CM084275_1_25395464.0, CM084279_1_1070763.1, CM084276_1_38552504.0, CM084278_1_277789.1, CM084271_1_340905.1, CM084265_1_65233046.1, CM084271_1_3821161.0, CM084264_1_73291573.1, CM084278_1_20623588.0, CM084264_1_70355057.1, CM084266_1_68642404.0","50","0.22","-0.31","-0.52","2","3, 4","FALSE"
"34","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B10-pH8.bam","CM084277_1_30629891.0, CM084271_1_44190489.0, CM084271_1_19656025.1, CM084269_1_15820188.0, CM084275_1_25395524.1, CM084277_1_30629891.1, CM084269_1_35627080.0, CM084273_1_31862314.1, CM084274_1_4778496.1, CM084265_1_58487819.0, CM084269_1_43525341.0, CM084269_1_43525189.0, CM084267_1_2081906.0, CM084269_1_1567491.0, CM084274_1_4709636.1, CM084264_1_26771547.0, CM084277_1_18545014.0, CM084265_1_70577871.1, CM084276_1_38797641.0, CM084279_1_1073112.0, CM084265_1_1816612.0, CM084264_1_70471577.0, CM084274_1_4788661.0, CM084264_1_68689030.1, CM084273_1_42287238.1, CM084276_1_1847305.1, CM084265_1_71820616.0, CM084274_1_4861946.0, CM084266_1_23295283.1, CM084277_1_5804570.0, CM084268_1_282153.1, CM084265_1_73060810.0, CM084271_1_30532473.0, CM084267_1_30270802.0, CM084266_1_64725843.0, CM084274_1_4773522.1, CM084266_1_63195162.1, CM084264_1_73931084.1, CM084264_1_66439568.1, CM084277_1_30629891.0, CM084264_1_69757037.0, CM084264_1_73931025.0, CM084266_1_65347060.0, CM084264_1_66439654.1, CM084269_1_43524068.0, CM084277_1_29780153.1, CM084276_1_20157325.1, CM084276_1_1856905.1, CM084269_1_47716263.0, CM084264_1_34300890.1","50","0.38","-0.37","-0.73","2, 4","3, 4","TRUE"
"35","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J127-pH8.bam","CM084270_1_4920961.1, CM084265_1_69916749.1, CM084279_1_1062135.0, CM084267_1_50993981.1, CM084271_1_344406.0, CM084269_1_35627230.1, CM084268_1_50224889.0, CM084269_1_4635090.0, CM084275_1_35720350.0, CM084274_1_11619978.0, CM084264_1_73926180.0, CM084264_1_70175564.0, CM084269_1_35627219.0, CM084279_1_32640625.1, CM084266_1_58086157.0, CM084271_1_12812951.1, CM084271_1_7136506.0, CM084271_1_43868149.0, CM084270_1_4921106.1, CM084264_1_8233152.0, CM084278_1_20732805.0, CM084276_1_1855851.1, CM084271_1_1033797.1, CM084268_1_50225025.1, CM084267_1_9175849.0, CM084269_1_1567498.0, CM084274_1_4769088.0, CM084269_1_43525399.1, CM084267_1_8118654.1, CM084274_1_42855649.0, CM084269_1_46692099.1, CM084270_1_4751856.1, CM084264_1_34301630.0, CM084268_1_28845522.1, CM084265_1_71796271.1, CM084271_1_19655871.1, CM084264_1_70471577.1, CM084274_1_4862014.1, CM084275_1_524594.0, CM084266_1_65347078.1, CM084264_1_64487839.0, CM084273_1_42252916.0, CM084265_1_19672164.1, CM084274_1_4864709.0, CM084265_1_68806465.1, CM084277_1_30953033.0, CM084274_1_4870197.1, CM084264_1_75278242.1, CM084272_1_1144109.1, CM084276_1_6150174.1","50","0.27","-0.4","-0.66","3","3, 4","TRUE"
"36","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J143-pH8.bam","CM084271_1_1033797.1, CM084271_1_7137856.1, CM084265_1_1118730.1, CM084278_1_31960704.0, CM084277_1_30642880.1, CM084272_1_11675288.0, CM084265_1_64735183.1, CM084264_1_70190075.0, CM084266_1_68960355.0, CM084270_1_11478201.0, CM084264_1_69902276.1, CM084275_1_38169321.1, CM084265_1_64196884.1, CM084266_1_66483880.0, CM084269_1_45438499.0, CM084275_1_120808.0, CM084274_1_4863048.1, CM084276_1_4238114.0, CM084267_1_2165108.0, CM084273_1_42252916.1, CM084271_1_26332994.0, CM084270_1_10496921.1, CM084276_1_20157320.0, CM084266_1_64723748.0, CM084264_1_65418.0, CM084265_1_71794015.1, CM084276_1_1625258.0, CM084265_1_71899241.1, CM084266_1_69623581.1, CM084267_1_52593733.1, CM084264_1_73931173.1, CM084265_1_58483282.1, CM084264_1_64269859.1, CM084271_1_379038.0, CM084264_1_34294652.0, CM084264_1_61167189.1, CM084272_1_33589893.0, CM084265_1_70597838.1, CM084275_1_675849.0, CM084274_1_4066885.0, CM084271_1_37244938.0, CM084268_1_28845522.1, CM084265_1_64735421.0, CM084276_1_56673.0, CM084274_1_4773492.0, CM084275_1_39774847.1, CM084272_1_33607296.1, CM084274_1_7310951.1, CM084274_1_42855653.0, CM084266_1_57889035.1","50","0.27","0.02","-0.06","1, 4","3, 4","TRUE"
"37","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J122-pH8.bam","CM084274_1_4695098.1, CM084265_1_72091635.0, CM084275_1_400249.0, CM084264_1_73926179.1, CM084270_1_4751756.0, CM084277_1_10628711.1, CM084278_1_23542543.1, CM084269_1_15812965.0, CM084271_1_26325707.1, CM084270_1_42348997.1, CM084269_1_45238132.1, CM084267_1_48167385.1, CM084270_1_19464672.0, CM084267_1_2426144.0, CM084268_1_50225025.1, CM084276_1_4238165.0, CM084265_1_54591384.0, CM084265_1_1816578.0, CM084265_1_60313980.0, CM084271_1_44083919.0, CM084264_1_69271980.1, CM084264_1_69298657.1, CM084267_1_2908860.1, CM084274_1_4694263.1, CM084272_1_33497675.1, CM084272_1_18170761.1, CM084279_1_161440.1, CM084273_1_42294202.1, CM084270_1_47077463.0, CM084269_1_15806965.1, CM084264_1_70466147.1, CM084266_1_50301553.0, CM084264_1_34294652.1, CM084266_1_69141150.0, CM084274_1_5028288.1, CM084269_1_46733053.1, CM084274_1_4868380.1, CM084274_1_4796079.1, CM084274_1_4709089.1, CM084274_1_4863175.1, CM084266_1_69056442.1, CM084272_1_9069880.1, CM084268_1_45574.1, CM084270_1_19464591.0, CM084279_1_10150695.0, CM084274_1_4869944.1, CM084265_1_72368204.0, CM084279_1_10150674.1, CM084266_1_71148891.0, CM084265_1_71796300.0","50","0.19","-0.3","-0.32","3","3, 4","TRUE"
"38","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J146-pH8.bam","CM084279_1_31409037.0, CM084279_1_10147216.0, CM084279_1_32640576.0, CM084274_1_12659015.1, CM084265_1_59221308.0, CM084274_1_4869977.0, CM084266_1_69052185.1, CM084272_1_1891499.1, CM084276_1_1500414.1, CM084267_1_51000190.1, CM084269_1_42862779.0, CM084266_1_69806294.0, CM084264_1_75338719.0, CM084274_1_4863343.0, CM084272_1_11675308.0, CM084265_1_59221309.1, CM084275_1_23083662.0, CM084271_1_1052216.1, CM084270_1_42345710.1, CM084268_1_9292468.1, CM084272_1_2073148.0, CM084265_1_68806466.0, CM084274_1_4715467.0, CM084276_1_1856905.0, CM084264_1_26777914.0, CM084264_1_64269859.0, CM084268_1_18512798.0, CM084277_1_30953064.0, CM084279_1_23112955.1, CM084266_1_69085555.0, CM084264_1_68689028.0, CM084278_1_20701768.1, CM084269_1_43525214.1, CM084274_1_4795058.1, CM084264_1_72118697.1, CM084275_1_77171.1, CM084265_1_72071409.0, CM084273_1_31862797.0, CM084274_1_4869968.1, CM084279_1_32915269.1, CM084276_1_38285696.0, CM084275_1_25393263.1, CM084266_1_57888582.1, CM084264_1_70171655.0, CM084276_1_38970473.1, CM084271_1_276716.1, CM084268_1_50225492.1, CM084265_1_71796317.1, CM084276_1_38287449.1, CM084276_1_7202997.0","50","0.27","-0.12","0.02","2","3, 4","FALSE"
"39","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B11-pH8.bam","CM084270_1_47077595.1, CM084279_1_32652116.1, CM084268_1_2720910.1, CM084273_1_31866087.1, CM084268_1_28845823.1, CM084264_1_73931024.1, CM084271_1_43860505.0, CM084266_1_69632434.0, CM084265_1_71820726.0, CM084265_1_794917.1, CM084264_1_70210132.1, CM084274_1_3691763.1, CM084264_1_68688988.1, CM084265_1_69381524.0, CM084274_1_4793173.1, CM084276_1_4238165.0, CM084274_1_12659015.1, CM084265_1_14403401.1, CM084267_1_51248500.0, CM084272_1_18574380.0, CM084269_1_35627068.1, CM084278_1_5142968.0, CM084277_1_18535878.0, CM084278_1_20679238.0, CM084268_1_2832740.1, CM084276_1_62221.1, CM084276_1_1856653.0, CM084264_1_69902275.1, CM084266_1_57882780.1, CM084264_1_8098050.0, CM084275_1_35719374.0, CM084264_1_70190068.1, CM084267_1_2426156.0, CM084268_1_50315.0, CM084276_1_38287449.1, CM084266_1_71160169.0, CM084266_1_57886153.1, CM084278_1_22665064.0, CM084265_1_71796309.0, CM084274_1_42855649.0, CM084271_1_379009.1, CM084264_1_69534058.1, CM084278_1_22654720.1, CM084265_1_72368147.1, CM084279_1_10149628.0, CM084275_1_400325.1, CM084275_1_35720346.0, CM084278_1_16774020.1, CM084277_1_36521569.0, CM084276_1_20157323.1","50","0.27","-0.6","-0.68","1","3, 4","FALSE"
"40","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B3-pH8.bam","CM084270_1_15641798.1, CM084265_1_70979994.0, CM084265_1_72178237.1, CM084265_1_68798193.1, CM084266_1_68884692.0, CM084264_1_74191574.1, CM084264_1_70175500.0, CM084268_1_49721842.1, CM084269_1_47265506.0, CM084266_1_62460034.1, CM084275_1_120896.0, CM084268_1_28855770.1, CM084273_1_32698879.0, CM084274_1_4726637.1, CM084268_1_2696122.0, CM084266_1_65993531.1, CM084275_1_39491731.0, CM084272_1_1883067.1, CM084266_1_69141117.1, CM084264_1_2737867.0, CM084265_1_68714893.1, CM084279_1_1073112.0, CM084268_1_2720910.1, CM084267_1_5165711.1, CM084268_1_50323846.1, CM084278_1_4074311.1, CM084266_1_63468218.0, CM084265_1_70974986.1, CM084271_1_44106803.1, CM084268_1_22932621.1, CM084266_1_23321801.1, CM084268_1_50739258.1, CM084279_1_1064862.0, CM084274_1_42859668.1, CM084277_1_30953033.1, CM084271_1_290001.1, CM084275_1_36059096.1, CM084276_1_1856078.1, CM084271_1_30532438.1, CM084266_1_71166412.1, CM084274_1_4869974.1, CM084276_1_1625423.1, CM084279_1_32640576.0, CM084279_1_10156950.0, CM084264_1_71189810.1, CM084271_1_218843.0, CM084275_1_36059252.0, CM084265_1_70977429.0, CM084273_1_31865682.0, CM084266_1_69051092.1","50","0.46","-0.2","-0.19","2","3, 4","FALSE"
"41","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J107-pH8.bam","CM084274_1_4773524.1, CM084264_1_69712159.0, CM084264_1_26773648.1, CM084265_1_54595186.1, CM084266_1_69806294.0, CM084269_1_43525189.0, CM084266_1_63195162.0, CM084267_1_6421491.0, CM084279_1_1070294.1, CM084274_1_42855649.1, CM084274_1_4695106.1, CM084268_1_28845336.1, CM084276_1_1856902.1, CM084264_1_34291216.0, CM084266_1_66383611.1, CM084273_1_10381194.0, CM084264_1_64487839.1, CM084277_1_5803909.1, CM084276_1_31737936.0, CM084266_1_69623581.1, CM084269_1_46733079.1, CM084276_1_37353147.0, CM084265_1_69381619.1, CM084268_1_50219227.0, CM084275_1_25395479.1, CM084266_1_57889092.1, CM084265_1_790962.0, CM084264_1_70471577.0, CM084265_1_794840.1, CM084265_1_68869208.1, CM084270_1_47077465.0, CM084264_1_69902276.0, CM084274_1_4715467.0, CM084275_1_328861.1, CM084266_1_57888582.0, CM084269_1_15799397.0, CM084277_1_30611507.1, CM084278_1_22665046.1, CM084266_1_71166449.0, CM084266_1_69085555.1, CM084269_1_15812960.1, CM084279_1_32917232.0, CM084265_1_71925203.0, CM084265_1_1816564.0, CM084264_1_72054052.0, CM084264_1_72054047.1, CM084266_1_58102684.0, CM084275_1_39501427.0, CM084272_1_18574376.1, CM084264_1_70355052.0","50","0.49","-0.24","-0.57","1, 4","2","FALSE"
"42","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J122-pH8.bam","CM084264_1_73309406.0, CM084264_1_68634780.1, CM084266_1_66377784.0, CM084271_1_43868201.0, CM084277_1_30631457.1, CM084274_1_4729950.0, CM084278_1_23536923.1, CM084265_1_71794015.0, CM084271_1_1033792.0, CM084269_1_43524558.1, CM084269_1_1558034.1, CM084265_1_69230159.0, CM084265_1_72636285.0, CM084270_1_15641795.1, CM084266_1_57889053.1, CM084279_1_32641182.1, CM084267_1_51241061.0, CM084269_1_40451682.1, CM084277_1_31027256.0, CM084271_1_344493.1, CM084271_1_30532438.1, CM084277_1_5803945.0, CM084271_1_44083919.0, CM084274_1_4708735.0, CM084275_1_20000958.1, CM084269_1_45423014.1, CM084276_1_38552504.0, CM084274_1_4694855.1, CM084266_1_63468235.0, CM084266_1_23317745.1, CM084271_1_43860422.0, CM084278_1_20732803.1, CM084267_1_2908060.0, CM084272_1_1894340.0, CM084265_1_72071376.1, CM084275_1_66811.1, CM084271_1_44086137.0, CM084268_1_46422.0, CM084264_1_2737867.1, CM084264_1_73926180.1, CM084265_1_71795197.0, CM084269_1_4626408.0, CM084269_1_35642171.1, CM084266_1_59802321.0, CM084268_1_28845816.0, CM084275_1_2509950.1, CM084274_1_4708834.1, CM084276_1_1856639.0, CM084267_1_48167385.1, CM084268_1_14768218.0","50","0.15","-0.3","-0.41","3","2","FALSE"
"43","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J122-pH8.bam","CM084266_1_57882616.1, CM084264_1_69757037.0, CM084266_1_66377784.1, CM084264_1_34300494.1, CM084269_1_1556138.0, CM084271_1_44190420.1, CM084271_1_44069759.1, CM084271_1_44090307.0, CM084266_1_69141202.0, CM084265_1_68806425.0, CM084271_1_37244915.0, CM084276_1_38772790.1, CM084264_1_70471577.1, CM084266_1_65993531.0, CM084267_1_6420945.0, CM084275_1_400249.0, CM084265_1_66141859.1, CM084265_1_69004214.0, CM084270_1_42355504.1, CM084275_1_8878509.1, CM084266_1_65576934.1, CM084273_1_31862649.0, CM084274_1_4792256.1, CM084269_1_47265457.1, CM084269_1_15827787.1, CM084278_1_20600197.0, CM084265_1_72071376.0, CM084274_1_5028297.1, CM084277_1_29780116.1, CM084276_1_4238176.1, CM084279_1_649298.0, CM084276_1_38943253.1, CM084274_1_4792352.1, CM084266_1_67239927.1, CM084274_1_11694910.1, CM084271_1_3819544.0, CM084275_1_23075960.0, CM084276_1_2855917.1, CM084278_1_31960662.1, CM084271_1_43860497.1, CM084269_1_35627205.1, CM084276_1_2841302.1, CM084268_1_276461.0, CM084266_1_50301523.1, CM084268_1_50224896.1, CM084279_1_10156984.0, CM084266_1_68200825.0, CM084265_1_791018.0, CM084266_1_70743731.0, CM084270_1_12307511.0","50","0.2","-0.79","-0.46","2, 4","2","TRUE"
"44","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J145-pH8.bam","CM084271_1_26325716.1, CM084271_1_43860497.1, CM084273_1_42285391.0, CM084266_1_23295283.1, CM084275_1_39502374.0, CM084274_1_4709671.0, CM084278_1_20635947.0, CM084268_1_4550920.0, CM084277_1_1868694.1, CM084277_1_31027256.1, CM084270_1_4921018.1, CM084275_1_36059374.1, CM084265_1_72071376.0, CM084264_1_69748575.1, CM084267_1_5161036.1, CM084269_1_1555094.1, CM084272_1_18553681.1, CM084274_1_4870197.1, CM084266_1_71166435.0, CM084274_1_41688611.1, CM084275_1_39781020.0, CM084277_1_29208310.1, CM084268_1_9292474.1, CM084271_1_30532484.1, CM084267_1_48167385.0, CM084277_1_30168073.0, CM084273_1_31862854.0, CM084264_1_74076720.1, CM084271_1_44134413.0, CM084276_1_38773530.1, CM084278_1_22665042.0, CM084267_1_8687374.1, CM084278_1_20858397.0, CM084268_1_1508049.0, CM084274_1_4867333.1, CM084267_1_6421555.1, CM084276_1_1500412.1, CM084266_1_57888582.0, CM084267_1_9176202.1, CM084267_1_2652518.1, CM084278_1_279354.1, CM084271_1_1034868.0, CM084265_1_71265328.0, CM084276_1_38117392.1, CM084272_1_33597669.0, CM084274_1_4773546.1, CM084268_1_938570.0, CM084272_1_2073150.1, CM084271_1_43920589.1, CM084271_1_11500058.0","50","0.25","-0.4","-0.58","3","2","FALSE"
"45","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J86-pH8.bam","CM084270_1_1559641.0, CM084269_1_43523950.0, CM084267_1_2135737.1, CM084264_1_34294469.1, CM084265_1_68808152.0, CM084276_1_36515301.0, CM084266_1_64723748.1, CM084266_1_64164372.1, CM084273_1_268158.0, CM084264_1_70355122.0, CM084272_1_33515314.0, CM084274_1_4734035.0, CM084269_1_1580179.0, CM084269_1_46688879.1, CM084277_1_29208301.0, CM084276_1_38117392.1, CM084265_1_65204740.0, CM084265_1_71825876.0, CM084272_1_29973150.1, CM084266_1_23296704.1, CM084266_1_67235326.0, CM084271_1_218835.0, CM084269_1_4628634.1, CM084271_1_43860497.1, CM084278_1_20861266.0, CM084264_1_34294402.0, CM084276_1_36515301.1, CM084272_1_43480818.1, CM084265_1_71265272.0, CM084266_1_66483893.1, CM084274_1_4869944.1, CM084264_1_73926160.1, CM084268_1_50679553.0, CM084265_1_1118730.1, CM084266_1_68322200.1, CM084274_1_21938486.0, CM084264_1_73291570.1, CM084268_1_82245.0, CM084279_1_1064862.0, CM084275_1_39394589.1, CM084266_1_68642404.0, CM084269_1_35627096.1, CM084276_1_2841292.1, CM084264_1_15064138.1, CM084270_1_9413290.0, CM084265_1_68714893.0, CM084266_1_23295949.0, CM084271_1_44190420.1, CM084266_1_59802398.0, CM084264_1_65424.1","50","0.28","-1.03","-0.44","2, 4","1, 4","TRUE"
"46","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J141-pH8.bam","CM084271_1_257176.1, CM084272_1_18194979.0, CM084268_1_3697725.0, CM084275_1_524647.0, CM084277_1_4876009.0, CM084271_1_44090302.0, CM084279_1_10150695.1, CM084272_1_23644236.1, CM084271_1_3820382.0, CM084269_1_1549190.0, CM084274_1_4808183.1, CM084266_1_38532340.0, CM084270_1_15641795.0, CM084270_1_47077479.0, CM084274_1_3691763.0, CM084277_1_30168102.1, CM084276_1_38772810.1, CM084273_1_268158.1, CM084276_1_38864870.1, CM084265_1_69915221.1, CM084265_1_71828881.1, CM084266_1_69052205.1, CM084277_1_31222635.1, CM084265_1_72978107.0, CM084267_1_50994193.0, CM084274_1_4795086.1, CM084265_1_73059931.0, CM084266_1_59364074.0, CM084271_1_3818665.1, CM084269_1_4628748.0, CM084270_1_1391764.0, CM084265_1_68074267.0, CM084269_1_1572473.1, CM084276_1_54402.1, CM084265_1_68074364.0, CM084275_1_39774847.0, CM084271_1_19656025.1, CM084267_1_51248425.1, CM084271_1_3807705.0, CM084269_1_1567462.1, CM084264_1_26773650.0, CM084274_1_4789233.1, CM084268_1_28845509.0, CM084268_1_50219227.1, CM084264_1_75278291.0, CM084264_1_70188206.1, CM084265_1_72986696.0, CM084271_1_379057.0, CM084264_1_70175545.1, CM084265_1_24901859.0","50","0.87","-0.29","-0.11","3","1, 4","FALSE"
